content,score
"Por que para mim nuca aparece a opção de envio rápido? Já fiz mais de 700 reais em compras, estou quase nível diamante e nunca tive a opção de envio rápido. No full do MercadoLivre eles entregam em 24horas mas na Shopee nem a opção está aparecendo! Por que isso suporte?",2
"Começando pelo básico, como um site pode ser tão inútil? No app também não pode criar pastas pra favoritos e nem ver no pc então o que tá no final, esquece, pra excluir não tem nem opção de selecionar tudo. Muita limitação e falta de respeito, a linha de consumo dos cupons é um terror, faz tanta pesquisa e não melhora nunca. A qualidade na entrega é sofrível, estão dando pra jogar os produtos e os entregadores sem identificação nem rastreio como o ML então marcam que entregaram e SOMEM!",1
"Gosto muito do mercado livre pois tenho conta e limite no APP são pontos positivos. Masa recentemente sofri um roubo aonde levaram meu celular e os bandidos fizeram a festa, por não ter um meio de segurança no APP de compras os cara fizeram um empréstimo do meu limite. Bom mas tudo se resolveu com b.o o mercado pago me ressarcio . Mas gostaria de ter uma segurança no APP de compras pois isso iria dificultar as ações de criminosos. Obrigado por ter resolvido esse crime na minha.",5
"Nada a questionar, ótimos preços com entrega rápida!!",5
"Aplicativo muito bom, amei o aplicativo, tem vantagens e desvantagens, mas é bom",5
Gosto muito do aplicativo só não gostei de em plena Black Friday a Amazon dá um mole desse de aumentar o preço do produto ao invés de abaixar. Estou vigiando o preço do moto g34 e estava 949 e agora perto da meia noite subiu para 999 que Black Friday é essa Amazon???,4
"Várias comprinhas aqui no app da shopee, até hj não tive nenhum problema, app muito bom, sempre atualizando os status das compras, nunca travou, vejo lives perfeitamente, enfim, tenham sempre um bom celular e uma boa internet e aproveitem o melhor da shopee. Quer pagar preço justo e economizar, então esse é o app, com cupons, moedas, sorteios,suporte pós venda,entrega rápido, variedades de produtos, enfim, pra quê pagar caro em shoppings se temos a Shopee.",5
"Sensacional, já comprei vários itens. Minha única reclamação é que para comprar no App ou mesmo pelo site vc tem que ter um valor mínimo de ¥ 2.000, caso contrário não consegue finalizar o pedido, nas concorrentes Shein, Wish, Shopee, entre outras vc não tem um valor mínimo, você compra sabendo que se for um valor abaixo do mínimo você pagará pelo frete. Na Temu eles te obrigam a comprar o mínimo para que você não pague o frete.",5
"Queria dar -5 estrelas! Mas não tem como ne.. me fizeram fazer mini jogos para ganhar 2 itens grátis (""PRESENTE""), e no final, preciso gastar mais de 200 reais para ganhar (no Brasil isso se chama compra casada. É UM CRIME). Já começa que o app é de compras ou jogo? Nunca vi nem um joguinho no app da shoope e Aliexpress. Estão fazendo agente navegar pela lista de recomendações. (Assim eles cobram uma taxa maior dos anunciantes pelo destaque) E ao invés de nós recompensar, nós fazem de besta!",1
"O aplicativo é maneiro, por mais que a sensação que ele passe é de se estar em um varejão ou uma 7 de março em São Paulo cheio de gente e com uma penca de informação na sua cara e a layout dele ser bem pesada pra um celular carregar, o aplicativo é ótimo pra comprar coisas nacionais. O 3/5 é um: melhore o layout e o feed de acesso.",3
"App até é bom,mas a gente faz compras com a promessa do produto chegar em certo dia e a entrega atrasa 1 semana. Já foi melhor. Sem contar nas falsas promessas de promoções que serão válidas somente para membros prime e que na verdade são para todos.",2
"Foi-se o tempo em que Amazon era referência em entrega rápida e de qualidade. Produtos demoram uma eternidade para chegar, colocam o prazo para sábado ou domingo e o produto não chega. Entregadores mentindo que produtos foram entregues sendo que não foram. Sinceramente muito desapontado com as experiências desagradáveis das entregas.",1
"Minhas últimas compras: Comprei suportes para mangueiras, entregaram suportes para tvs. Comprei garrafa térmica, veio usada suja de café. Devolvi e comprei outra, não foi entregue. Comprei um aparelho calibrador de pneus e bolas, veio quebrado. Comprei um conjunto de peças de gesso para pintura que iria dar no Natal, entregaram para um desconhecido e foi aparecer na minha casa nos últimos dias do ano. Sei que as vendas de final de ano são intensas, mas assim não dá!",2
"(Simples e confiável ⬅️Avaliei assim em 2022.) E não mudo minha opinião, nunca tive problemas com a shopee, entregas sempre pontuais, devoluções quando necessárias, sempre de forma fácil, estorno rápido. Mantenho minha opinião, simplesmente, na minha opinião o melhor site para fazer compras. UMA SUGESTÃO: na parte de devolução, quando é para anexar um vídeo, os vídeos aparecem todos fora de ordem, não sei se organiza por tamanho, mas deveria organizar por recente. Obrigadooo",5
"Eu gosto muito da Shopee, nela encontro tudo,tudo mesmo,os preços são acessíveis, de acordo com cada produto, eles entregam certinho, atendem e aprovam rápido o pedido. Eu Sou fã já. Super indico,quem quiser encontrar produtos bom de preço é de qualidade tá aí a Shopee, tem de tudo!",5
"Fiz uma compra no dia 09/11/2024, ainda não recebi minha encomenda, não consigo atendimento, somente e-mail e resposta automático, não tem como comunicar na Shein, péssimo atendimento, muita falta de respeito com o consumidor, desrespeito enviando resposta automática e sem dar solução para o cliente, péssimo. Espero não receber mais e-mail repetitivo e me responder porque minha mercadoria ainda não chegou? Porque esse status não funciona.",1
"Péssimo aplicativo, mesmo sendo técnico em informática, tive dificuldades no aplicativo, pois as janelas de parcelamento, entrega e demais não são claras, assim como valor de frete e prazos de entrega, independente da plataforma, site ou aplicativo, precisam melhorar e muito !!!!",1
"De uma maneira geral gosto bastante do app shopee, mas trava muito, aparece frete grátis e ao efetuar a compra é cobrado o frete, as vezes, até mais que o valor da compra, já tive algumas desistências de aquisição de mercadoria em decorrência disto!! Outra coisa que tem que ser visto é a parte de entrega/embalagem de mercadoria que vem de qualquer jeito, até mesmo deteriorada e se caso comprometa o produto, a devolução é bem burocrática e complicada, já tive problema com isto! 2024_shopee ok!",4
"vou dá quatro porque falta descrição na propaganda dos produtos e muitas compricaçao, pra poder comprar , deveria deixar os clientes comprar a quantidade que quiser. essea plataforma não é boa não porque quando vc faz as compras vai finalizar almenta. O valor .tem que melhorar muito.",4
"Sei nem o que dizer ainda,pq estou no aguardo de minhas compras, ja pagas e até agora nada, nem rastreio tem pra acompanhar .é pra ser entregue até dia 20/11/24 Ou fim do mês..mais agora vi que só no dia 10/12/024 há 05/01/24 o prazo e achei errado ..paguei há vista...outra coisa devia ter um meio de se pagar em parcelas pelo Pix e boleto também, pq nem todos usam cartões de crédito como eu,chato ter que pagar os produtos há vista do jeito que as coisas estão deviam ver isso, mais é bom o App",2
"Sabe aquele aplicativo que não deixa a desejar? E o Amazon,as compras são perfeitas ótimo preço entrega super rápida. E ainda melhor com o prime você ainda recebe suas compras frete grátis. Estou amando comprar na Amazon Parabéns 👏👏",5
"Só instalei para ajudar uma pessoa no jogo. O jogo sabota o usuário para não atingir o resultado. Nota: Há uma semana estava em 99,80%, depois de finalmente conseguir completar uma colheita que demorou pacas, ganhei somente R$0,10 e atingi 99,90%, então eu teria que continuar regando menos de 1% a cada 10 g de água o que pode levar meses. O app não é bom. Poluído e com preços manipulados. É uma mistura malfeita da Shoppe, Shein e Aliexpress com algum joguinho caça-níquel que nunca premia.",1
Parece que o App quer nos forçar a comprar usando Pix ou o S parcelado porque não estou conseguindo por nada adicionar o cartão de crédito e já vi que muitas outras pessoas não estão conseguindo também. E se for uma compra urgente e necessária??? É o meu caso. Não sei o que aconteceu. Mas precisam normalizar o sistema e essa situação.,1
"Sinceramente não achei legal, vc é atraído com a propaganda de que vai receber um produto grátis, quando escolhe tem que pagar por 5 produtos e ficam aparecendo roletas pra resgatar descontos de valores altos sendo que você tem que comprar determinados produtos pra conseguir tais descontos, que por sinal, não dá pra ter certeza se é real. Sem falar dos valores, tem produtos que nos marketplaces concorrentes o valor tá mais em conta. A proposta seria até boa, se não fosse a enganação!",1
"Muito bom o app, bem Clean e fácil de usar. Já comprei produtos e chegaram rápido então não tenho dó que reclamar a não ser a taxação sobre produtos internacionais.",4
"Olá boa noite, desde já muito obrigada a equipa da TEMU: pela rapidez em resolver um assunto, devido a um produto com defeito, após eu ter enviado a causa do produto, em segundos me foi reembolsado o valor do mesmo. Nunca imaginei que fosse tão rápido. Ainda fico com mais vontede de fazer as compras na TEMU: Bem haja a todos vocês muita saúde e sucesso.🙏",5
"A shein já foi boa! Mas agora tá cada vez mais difícil de usar o app. Além dos impostos altos, taxas absurdas, a shein tbm está com um atraso na hora de rastrear as encomendas. Enquanto minha encomenda já está a caminho de casa, na shein está dizendo q ainda está em Curitiba. FORA QUE ainda tem o bug na hora de coletar pontos. Quando vou fazer o check in diário, não atualizada e fica como se eu tivesse feito chek in apenas dois dias. E não consigo mais pontos!",1
"Três compras canceladas pela plataforma em menos de um mês, duas já foram e a próxima está com as mesmas características de cancelamento! Anunciam a gente compra pensando ""caramba que preço bom"", mas em seguida descobrimos que fomos enganados. Devolvem o dinheiro, mas isso não sana a frustração, perda de tempo e outras situações geradas por não cumprirem com suas OBRIGAÇÕES!",3
"A Amazon vem deixando muito a desejar, comprei um produto com prazo de entrega para 16/10, o produto não chegou e mudaram a data de entrega duas vezes alegando que se até 01/11 eu não recebesse o produto eu poderia solicitar o reembolso, fui olhar o status da entrega e pra minha surpresa aparecia que o produto havia sido entregue, e de acordo com o aplicativo quem recebeu fui eu, o que não aconteceu, pedi o reembolso e fiz uma nova compra e a situação está se repetindo, não compro mais na Amazon",1
"Primeira vez que baixei o App e fiz uma compra , me decepcionei pois eu poderia ter comprado em loja física da minha cidade mas optei pela Amazon no qual meu pedido não foi entregue , chegou na minha cidade e voltou ao remetente e não tive um esclarecimento sobre isso pois o rastreio dos produtos não atualizam , primeira e única vez não compro mais na Amazon e não recomendo, minha prima também comprou através de mim que indiquei o app a ela vamos ver se vai acontecer o mesmo com ela 👎.",1
"Amo esse aplicativo da Temu. Tem tudo que você precisa pra casa, decoração, roupas, calçados, enfim tudo. Já comprei várias coisas, os preços são bem bons, a entrega e bem rápido, fácil de navegar. Simplesmente maravilhoso",5
"Venho agora Parabenizar esse aplicativo Mercado Livre,pois mudou completamente Tudo e com toda certeza esse é o melhor aplicativo de compras e vendas do país! O cliente tem várias opções de compras,desde o mais caro ao mais barato por escrito no próprio anúncio do produto ou seja vc compra o caro por quer! PARABÉNS a plataforma melhorou MUITO MESMO e pra melhor!🤩",5
"Estou começando a usar agora, já fiz 4 pedidos. Dois já chegaram. Produtos de excelente qualidade, adoro ler as opiniões sobre o produto. Preços bons, maior vantagem é que tem muita coisa bonita que não encontramos em lojas. O que eu achei ruim é não ter um campo onde possamos pergunta para o vendedor ou para quem já comprou o item. E também muitos produtos nacionais não tem as medidas das roupas, o que é essencial... No mais estou adorando!!",5
"O app é bom, mais pra vc ganhar seus itens ""grátis"" vc precisa jogar, mais o jogo fica cada vez difícil se tornando impossível, sem contar que vc precisa convidar amigos, pra obter a água e a ração, mas o ruim que tem LIMITES de 150, q dificulta mais ainda, Temu, se puder pelo menos tirar o limites de amizades, eu ficaria grato, pq querendo ou não, o jogo se torna mais impossível e humilhante. Grato!",3
"Esse aplicativo já foi bom,mas agora é só uma inclusa esses cupons não servem para nada ,e se vc compra mas de duas coisas numa compra só ,vc tem q pagar frete de qualquer jeito ,está uma decepção,precisei de compra coisas de matéria para minha filha e paguei mas caro que no valor de anúncio em tudo,está uma fraude.",2
"O aplicativo é bom, ruim estão sendo as entregas. Compro a anos com eles e hoje o entregador disse que não entrgou minha mercadoria porque não achou meu endereço.... Como assim, o endereço de entrega é o mesmo a mais de 20 anos. Essas informações deveriam ser revisadas por alguém e questionada ao entregador visto que a entrega é feita no mesmo local a anos e ninguém nunca teve problema. Nem me ligou para qualquer duvida. Muito descontente com essa parte de entrega.",2
"Só não dou 5 estrelas pq no app quando vc precisa entrar em contato, as mensagens são tds pre programadas e nem td que precisamos consta nas opções do menu, tinha que ter uma central de ajuda via mensagens ou WhatsApp, com suporte e atendentes humanos .",2
"Até então, não consegui fazer a retirada do tal ""gratuito"" de primeiro acesso ao app. o tal do Farmaland rouba bastante quando já estamos chegando na reta final para conseguir finalizar o pedido. Poderiam ser menos escancarados nessa parte. Podem ganhar muitos usuários, mas no inicial, para conquistar clientela, não estão fazendo bem segurando o item que tanto prometem. quase desistindo e desinstalando. Caso consiga ainda hoje, alterarei minhas estrelas, se não manterei. Mas comprarei testando.",2
"Compra com facilidade, escolhi a quantidade de 4 produtos porém ao chegar na forma de pagamento apareceu a opção para pagar apenas 1 produto. Retornei e refiz o processo de pagamento e apareceu então os valores dos 4 produtos, porém na entrega apareceu a entrega de 1 produto e depois a entrega de 3 produtos, ou seja 2 entregas para o mesmo endereço. Por favor verifiquem esta situação.",5
"Muito decepcionada com a shopee, nas últimas compras estou tendo problemas ,toda hora muda a data de entrega e o suporte da shopee não é capaz de verificar nada. Fica olhando o que o sistema fornece de informação e fica por isso mesmo porque está tudo desatualizado E quando coloca informações no APP, coloca informação falsa.",1
"Estou tendo problemas para ver as fotos, faz um tempo. A última atualização faz apenas 3 dias, até essa postagem. Espero que seja resolvido.",4
"Ultimamente, em toda compra, é preciso desabilitar a tela de inclusão de dados para ""aumentar a segurança"". Não incluirei nenhuma foto, documentos de identidade ou qualquer outro. Continuarei usando cartão virtual, se ficar muito incomodado, mudo de vez para os concorrentes, OLX, Shopee, Desapega etc. Também a busca está cada vez pior, você procura um produto e tem garimpar o que busca em meio a uma infinidade de ofertas inúteis. É uma cansativa perda de tempo.",2
"Excelente em todos os aspectos! Inclusive no reembolso! Recentemente tive um produto que veio com defeito e o reembolso foi imediato, sem falar que não houve necessidade de devolver o produto! Geralmente vem tudo em perfeito estado! Esse foi uma exceção 👏",5
"Para mim o melhor app de roupa da China. O app é facil de usar, está tudo em português e o valor é em moeda brasileira. Os produtos são de boa qualidade. Os preços são bons, além disso há vários meios de obter bons descontos pelo app. Já comprei várias vezes e até hoje não obtive problema. As entregas chegaram em menos de um mês na minha casa e bem embalado. Super recomendo!",5
"Não sei se ouviram meu comentario abaixo, mas, hoje tem esta opção, mudei para 5 estrelas! ""Se possível ler este comentário... Eu gostaria que pudesse ser possível colocar algo como umas pequenas fotos na hora de comentários sobre produto... Assim permitiria ter noção de uma roupa em vários tipos de corpos e o tamanho e dimensão de uma faca ou brinco... Ajudaria muito e certamente eu compraria mais... Obrigado atenção!""",5
"Decepcionada com o serviço de entrega! Dão um toque só pra dizer que ligou mesmo, e logo após coloca que não conseguiu entregar. Manda um SMS perguntando se pode buscar em tal lugar o produto e no mesmo instante da um toque pra pessoa e desliga e manda outro SMS afirmando que não foi possível encontrar o endereço. Aff... vai perder mais uma cliente! Não é a primeira vez que isso acontece!",1
"Tem que ter a opção de confirmação de entrega da mercadoria pelo destinatário porque por exemplo fiz uma compra e o status consta como pedido entregue e assinado por mim, sendo que ainda não recebi meu produto🤔🤨",3
"Baixei 2 vezes, mas não vi muita opção para o clima da minha terra. Aqui, o dia mais frio tem 28° C. Usei toda minha paciência pra o frete ser 200 % o valor do produto. Tem umas interferências do próprio app que desmotiva como uns jogos (como um desafio pra conseguir). Os D+ produtos que aparecem não são 3xclusivos, só os das propagandas da rede social.",2
"Adorei o app me distrai muito. Ele me deixa entretida, e quando eu estou triste eu compro coisas que ninguém compraria por ser caro. Gosto de também que ele tem variedade de coisas. Deem o like.",5
"Desinstalei o app. O cartão de crédito e a possibilidade de fazer qualquer compra pelo app ficam incrivelmente abertos. Se meu celular for furtado, o ladrão pode usar e abusar à vontade. Seria necessário informar o cartão de crédito a cada compra e, logo a seguir, exclui-lo. Antes de desinstalar, tentei simplesmente fazer logout, mas fiquei um tempão navegando pelos menus, sem encontrar uma forma de deslogar. Do jeito como está, sinto-me mais seguro acessando o site da Amazon por um navegador.",2
"O app é prático e muito fácil de utilizar, porém tem deixado a desejar com atrasos constantes nas entregas. Os pedidos fazem turismo pelo Brasil, passando por várias cidades e até estados diferentes antes de chegar ao destino. Vc não pode confiar na previsão de entrega q eles colocam no momento do pedido, pq nunca dá certo ...quase sempre chega bem depois, salvo algumas poucas exceções ...",4
"O app é bom mas tem entregadores que estão roubando as mercadorias, eu pedi 4 item e esses intem tá mais de 15 dias pra entregar e até hoje o entregador não apareceu, ao total foram 200 reais, fora que fui pedir reembolso eles não dão.",5
"Por mais que se desativem as notificações, elas continuam a aparecer 3 a 5 por minuto. Acaba por tornar-se incómodo.",2
"Ótima experiência com a Shopee, entrega rápida, produtos bons e é confiável. Depois que conheci a Shopee, só compro em loja física algo que seja emergente. Quando a compra dar erra por qualquer motivo, a devolução do valor é muito rápido, e os produtos chegam sempre antes do previsto ! Isso gera confiança.",5
"Ultimamente o aplicativo tem travado muito. Não o aplicativo em si (ele abre e fecha rápido), mas a navegação está horrível. Coloco pra pesquisar algo e demora pelo menos 30s pra carregar a pesquisa. Não era assim. E não é meu celular, porque os outros aplicativos estão normais.",4
"A Shopee e alguns entregadores de má-fé precisam ser investigados com urgência. Há quase um mês aguardo o reembolso de uma compra que devolvi, pois recebi com itens faltando,mas até agora estou sem o produto e sem meu dinheiro. Depois q devolvi o suporte parou de responder. Em outro caso, não recebi um produto, mas consta como entregue, sem nenhuma prova de entrega. Diante da falta de atendimento, irei acionar o Procon ou o judiciário para resolver essa situação a qual eu considero CRIMINOSA.",1
"Decepcionada com a plataforma. Sou usuária do Mercado Livre há anos,e acostumada com a eficiência e rapidez deles, achei que a Shoppee era igual...ledo engano! No momento da compra,informam um prazo para entrega de 3 dias.Ao efetuar o pagamento,colocam prazos absurdamente diferentes para cada produto!!! Efetuei as compras no dia 09/12/24, hoje dia 19/12/204 não chegou nada!!! E a cada dia de atraso,vão aumentando o prazo de entrega!! E para piorar,não há suporte,não tem nenhum botão de cancelar!",1
"O APP é incrível porque tem muita variedade de coisas ! Porém demora muito para chegar , e tem limite de compra. Oque atrapalha por conta das taxas que são muito altas.",2
"oferecem outras ofertas,antes mesmo de chegarem as encomendas feitas antes. demora muito pra entregar e não dá pra sair comprando outras mercadorias antes de receber as que já compramos. melhorar tempo de entrega!!!",3
"A parte operacional do app é ótima! Mas a shein ultimamente, além dos produtos caros, impostos altos de importação, o maior pesadelo é a logística! Sempre um estresse e a incerteza de receber. Deixando muito a desejar! Ja foi o melhor app de compras! Mas esse ano foi um caos.",2
"Deveria ter a opção de criar pastas dentro dos favoritos, porque a variedade de produtos é grande demais e acaba ficando tudo misturado: roupas, calçados, acessórios, decoração, lençóis e toalhas, itens de cozinha etc, todos na mesma aba de favoritos. Acaba dificultando muito pra encontrar depois. Tirando isso, eu amo kk",4
"Quase perfeita, só deveria evitar os vendedores golpistas que vendem produtos falsificados. Como por exemplo, smartphones potentes sendo vendidos, mas quando chegar na sua casa não é 1/3 do anunciado. Esse foi apenas um exemplo, há mais tipos de produtos, porém, mesmo assim a shopee ainda é EXCELENTE tanto em preços quanto em velocidade de entrega.",4
"Sem dúvidas melhor site para se comprar roupas com estilo e principalmente de qualidade. Só acho que deveriam fazer constantemente, promoções de frete grátis. Já que as roupas não são tão em conta assim. É só uma crítica construtiva.🖤 Edt: depois que a shein se desvinculou dos correios, ficou um verdadeiro caos. Essas logisticas demoram horrores pra fazerem a entrega.",4
Ótimo já fiz várias pedidos. Chegará perfeitamente embalados e de acordo com meu pedido. Mais os impostos subiram muito e as mercadorias subiram tbm as pontos baixaram pronto acabo. Pobre não tem vez mesmo. Só achar coisa barata e boa já tiram nossa alegria,4
"Boa noite! Tem 2 dias que tento fazer k cadastro no APP e não consigo. Já tentei fazer por email, por celular e toda vez vem uma mensagem dizendo que o serviço está indisponível e que é para tentar mais tarde. Preciso fazer uma compra produtos e não consigo criar um simples login.",2
"A shoppe é a melhor plataforma de compras no momento,gosto muito e recomendo. Ótimos preços, entrega rápida, garantia dos produtos etc..., porém o fato do cliente não ter a opção de escolher quantas moedas quer usar nas compras é muito chato, frustrante,a quantidade de moeda que será usado tem que ser escolha do cliente.",4
"Até então estava sendo perfeito! Eram muitas ofertas e looks reaente maravilhosos. Entretanto, recentemente tem sido horrível acessar a Shein!!! As imagens não carregam e você precisar entrar e sair do aplicativo inúmeras vezes pra carregarem, daí quando carregam as imagens depois de 5min ficam fora do novamente. Não sei se é uma situação singular, mas gostaria que fosse resolvido para que eu pudesse continuar utilizando o aplicativo.",2
"Para de mudar o que escrevi para pesquisar. (Recentemente ficou repetidamente mudando prato para preto). Eu já desliguei meu ""errador automático"" (dito corretor automático) pq detesto isso.",4
"Vcs mostram no aplicativo, entrega grátis, infelizmente é mentira, na compra de um produto (arco de serra), está saindo a $ 13,99, junto com o frete. $ 29,99, mais um exemplo 20 mts de fio paralelo de 2.5 na compra $ 31,99 a hra que vai fechar fica + $26,00 de frente. Em então fica 91 estrela, com sensação de zero, propaganda enganosa",1
"O tempo todo aparecem prêmios falsos! Depois você quase consegue e após ficam pedindo a todo instante que compartilhe e convide mais pessoas para este app cheio de promessas vazias. Os desafios que colocam para obter algo, sempre acaba ficando mais difícil, quase a ponto de ser impossível. Como sou muito teimoso, vou ver se é possível concluir, mas depois disso nunca mais uso esse app só de promessas... Tem mais, na Apple eles excluem os comentários negativos!!",1
"O meu maior erro foi eu não ter conhecido esse app antes! Tem tantas opções de roupas e acessórios que não acaba mais! Só de olhar dá vontade de comprar todos, e ainda por cima são produtos de qualidade! Dou nota 10000% para esse app",5
"Eu gosto mais desse app que dá Shein e da Shopee. O imposto é um pouco mais alto, mas é o único que reembolsa corretamente, de forma ética, e se houver atrasos você ganha saldos em novas compras. Já viciei nesse app, tem produtos diferentes e de melhor qualidade que os demais, eu recomendo.",5
"Segunda vez uma encomenda demora demais, muda toda hora a data prevista de entrega não permitindo cancelar a compra. Neste último caso, a compra foi feita em 30 dezembro, a última data PREVISTA era hoje 17 janeiro e NÃO HOUVE, mas mudaram a data prevista para 25 janeiro e não permitem pedir o cancelamento. DESRESPEITO COM O CONSUMIDOR",1
"A shein é um aplicativo perfeito posso fazer minhas compras escolher comentar e entre outro, mais de um dias pra cá a Sheen tá reembolsado meus pedidos internacionais e guardo chega na minha cidade raramente o entregador manda foto ou dá parede,cama,teto e atc... realmente não estou gostando nada disso.😟",3
"bom app, mas mto ruim quando as vezes vai pagar e fica dando erro quando vai colocar o CPF, fala que está incorreto e tentar novamente e ver se o nome está certo e bla bla blá-blá-blá. odeio isso",3
"Eu usava muito o mercado livre, um ótimo aplicativo para compras, porém com um acontecimento recente, fiquei bem chateada. Efetuei duas compras no mesmo dia, acabei cancelando uma e estornaram o valor da outra, então quando o produto chegou, devolvi para ter o estorno parcial, estornaram, mas não corretamente, continua cobrando na fatura do cartão. Entrei em contato a um tempo atrás e me garantiram que em 15 dias resolveriam, já se passaram mais de 20 dias e não tive retorno, a fatura já fechou.",3
"Eu compro tudo que preciso na shoppee... O aplicativo é intuitivo e muito funcional. Mas desde que começou as entregas rápidas, eu estou tendo problemas para receber meus pedidos! Eu moro em condomínio e para entregar aqui, somente em horário comercial. Mesmo eu deixando nas observações, não conseguem entregar dentro do horário. Enfim, deveria ter a opção de escolher o tipo de entrega, eu não faço questão da entrega rápida, prefiro que seja entregue no outro dia a não ser entregue. Obrigada!",3
"Fácil e rápido para comprar, muitas variedades de produtos e entrega pontual..",5
o aplicativo é bom mais tem q melhor... Então eles dão uma data prevista e o produto podendo chegar antes mais aí n tem nem uma referência de HR q pode chegar!!! E tbm acho q o aplicativo poderia mostrar no aplicativo o nome da pessoa q pega o produto... Pq comprei deu q o produto foi recebido mais eu n peguei ND aí perguntamos as pessoas e as pessoas dizem q n pegou! Pra pessoa pegar o produto tem q dar nome etc... Poderia aparecer o nome de quem recebeu o produto para o consumidor né !,2
"Tenho tido sorte nas compras que já fiz até ver, tem corrido tudo bem???? Não correu tudo bem, já comprei artigos que não funcionam bem, e da parte do vendedor não obtive nenhuma ajuda para explicar se o erro era meu ou do artigo. Como tal é natural que não possa dar uma opinião exemplar (nota positiva) desses artigos, pelo contrário sou obrigado a dar nota negativa ...",2
"as opções de pagamento são um saco, pra mim nunca dá certo colocar os dados do meu cartão, só dá certo pagar por pix ou boleto.",3
APP maravilhoso..tinha medo de comprar no mercado livre..agora não quero mais parar... mercadoria chega sempre antes do prazo..tudo em perfeito estado!!,5
"Não recomendo sempre que compro alguma coisa nesse aplicativo por alguma razão os meus pedidos são sempre reembolsados sem ter uma explicação a isso, não sou eu que peço o reembolso e muito menos atraso o pagamento, pelo contrário pago logo tudo pela via pix e agora final de ano estava ansiosa pata chegada das minhas roupas e tudo mais eu estou sem porque todos os meus pedidos foram devolvidos!!!",1
"Fiquei impressionada com a Shein! A variedade de produtos, preços competitivos e atendimento excelente superaram minhas expectativas. É por isso que a Shein é minha escolha para compras online, oferecendo moda, conforto e economia em um só lugar.",5
"Bom, mas com algumas melhorias para ser feita no App. Tipo no App q está na última versão no meu celular, quando eu vou finalizar o pedido (por boleto bancário) o botão de salvar o pdf não aparece pra mim, eu tive que abrir por computador o site, para poder ter a visualização desse botão. no App só aparece copiar código. isso tem q ser revisto. Outro ponto é o cálculo de frete, não tem como, só sabemos o frete quando compramos algo e vamos finalizar o pedido, se desse p/ ver antes disso ajudaria.",4
Aplicativo Amazon não está abrindo pelo meliuz no celular. Abre direto no navegador do Chrome para ativar o cashback.,3
"O app é muito top, porém vocês tem que arrumar um problema com ele, pois estou tendo muitos problemas ao navegar entre os produtos devido um estouro de memória do app que fica em câmera lenta ao passar os itens e só volta quando fecho app por completo e abro novamente e isso só acontece com o app de vocês blz",5
"Eu tenho comprado varios produtos e o sistema da shopee eu acho seguro, se eu tiver um contratempo com o produto posso devolver e ser reembolsada...so precisa voltar a ter cancelamento da compra, pq as x nao vi um igual com um preco melhor, ou preciso mudar alguma coisa no pedido...",4
A primeira compra o relogio despertador ainda não consegui po=lo a funcionar. A segunda o fecho do casaco não se encontra em muito bom estado.,4
"shoppe precisa ser mais realista quando fala em frente grátis, pq nem sempre é realmente grátis, fui comprar um item de 15 reais e o frete tava 59, aí já não faz sentido, nem se fosse importado e taxado não saia tão caro assim, tava pedindo pra adicionar mais itens que o frete saia grátis, adicionei o mínimo e o preço do frete foi pra 100, usei o cupom e caiu pra 80, que tipo de frete é esse? eles vem entregar no mesmo dia pra ser tão caro? era um simples livro com frete pior que de lote.",3
"O App é ótimo,perfeito pra quem gosta de coisas mais baratas e bonitas,e principalmente maquiagem,roupas e essas coisas,dependendo se você escolher bem.(RECOMENDO MUITO,BAIXEM!✨😁😘)",5
"O chat não funciona. Estou tentando resolver um problema com uma entrega que teve o prazo alterado sem que tenham me dado ao menos uma satisfação do porque isso aconteceu, estou tentando entrar em contato com o suporte através do chat, mas as minhas mensagens não estão sendo enviadas a menos que sejam as respostas rápidas do chat. Não é um problema de conectividade da minha internet, é um problema do app",1
"É uma plataforma muito diversificada em produtos. Um ponto positivo em que ela é melhor que a Shoppe é no frete. Pois,você comprar em diversas lojas e é um único frete, sendo elas compras somente nacionais ou internacionais. Um ponto negativo é a comunicação com o vendedor, infelizmente não existe e ultimamente minhas compras estão atrasadíssimas. Não dei 5 ⭐,pelo fato de que os correios do Brasil, exige CNPJ das lojas para abrir manifestação em caso de atraso do produto e na china não existe !!",4
"Última atualização péssima. Preciso imprimir as etiquetas de envio. Sempre usei o APP do meu telefone para imprimi-las mas agora o APP pede a instalação de um visualizador de PDF, já instalei uma porção, ele não reconhece, não tenho como fazer em um computador comum pq é um inferno sem fim cadastrar uma máquina. Faz vc perder a vontade de vender no Mercado Livre.",1
"Os servicos melhoraram consideravelmente, mas tem alguns pontos na minha opiniao que poderiam melhorar como o app ainda tem muita informação deixando a navegação confusa... o serviço de entrega que era o ponto fraco, melhorou mas ainda perde pra concorrência, e agora é quase impossível ter parcelamento sem jurus, o que vc consegue no frete grátis, perde no parcelamento...mas no geral, os valores são em sua maioria mais em conta que a concorrência...",5
"O aplicativo funciona perfeitamente, mas o sistema adotado pelo mercado livre/ meli+ não está mais sendo eficiente, pois temos a isenção de frete, mas não conseguimos parcelar sem juros (e juros altos), já cancelei várias compras nós últimos meses por causa disso e comprei na Shopee, que tem fretes baixos, mas parcela sem juros, resolvam isso, pago mensalmente, mas desse jeito, vou cancelar minha assinatura, pois pago para usar um aplicativo que não vale mais a pena.",2
